timestamp|spi|sequence_number|initialization_vector|integrity_check_value|encrypted_total_length|encrypted_head_length|encrypted_data_length|plaintext_header_length|plaintext_data_length|plaintext_total_length|padding_length|complete_id|total_length
1743262321.430752|3461344040|2743788|b'\x14%\xee\xb5\xe1\xe0\x15O7\xe6\x87\x96h\xf7\x8e\xfa'|b'Q\xda;\xbc\xa6)A\xb5\x1b\x99\xd2\xd3'|134|42|92|60|0|60|2|1|60
1743262321.431191|3224334942|1595151|b':/t\x96aBO7\xa2\x953\xf7N\x13\x17\xe5'|b'\x05\xbf\xc4\x909&\xfeJ\xac\x82\xf0\xc6'|134|42|92|60|0|60|2|2|60
1743262321.431269|3461344040|2743789|"b'\x0b\xaf\x13\xa7""\x90\x95\x00\x89\x9c\xea\xf2m\x81\xe4R'"|b'\x10{\xd0G\x8cy_\x894C\xd8\xed'|134|42|92|52|0|52|10|3|52
1743262321.431832|3461344040|2743790|b'1\x7f\xac\x8b\xc0R\x0f\xd5J\xc5/M\xf1:4\xbb'|b'\xdf\x8c\xf3\xeb\xc8Q\xf2H\x856nQ'|406|42|364|52|268|320|14|4|320
1743262321.432191|3224334942|1595152|"b'O\xcc0(3\xb9r\x1e""\xf4\xc0P9\xfb\xb0m'"|b'\xea\xc8\xfe8\xad7\xff\xf2\xf0\xb5\xff\xc7'|134|42|92|52|0|52|10|5|52
1743262321.432620|3224334942|1595153|b'\x92L\xe8\x1cj\x87D\ri#\x01\x1b=,p\xdb'|"b'\x83D|Uu/X$\xa2\x03\xb2\xa0'"|438|42|396|52|303|355|11|6|355
1743262321.432678|3461344040|2743791|b'\xbf\xb4FC\x1f\x9b\xb7\xdd\xc9\x12\xf1:U\xf2q\x17'|b';q\x92\xa1\xfchr\x9c\xbf4%~'|134|42|92|52|0|52|10|7|52
1743262321.433584|3461344040|2743792|b';\x0bM\xac\xe3P5\x83\xec\xb3Z\xd035K\xb9'|b'\xa9J\xb7\xc0N\x8a_\x90\x05\x8e\xa7\xb2'|1510|42|1468|52|1386|1438|0|8|1438
1743262321.433648|3461344040|2743793|b'4a\xf6\x0e\xe6y\xbf\xea8\xed\xc9\x07\xb5\x82\xdcb'|b'\xa8\xc6\xaf\x14\x99\xc1\x98\xb0{p\xf2K'|1510|42|1468|52|1386|1438|0|9|1438
1743262321.433737|3461344040|2743794|b'\x03\x17]\x17\x95\xdb\x14\xac~\xbb\xc1\xefhQ\xe0J'|b'\xe1\xa5\x1f\xaf\x08\xc98i\x15\xdf\x16T'|838|42|796|52|699|751|15|10|751
1743262321.434052|3224334942|1595154|b'%5_B(\xff)\x927\xc5\x04\x86({\x9a\x86'|b'(\xe2\x98C\x86\xd9\xcc\x0c\xa6h\xd0]'|134|42|92|52|0|52|10|11|52
1743262321.437369|3224334942|1595155|b'\xdc\xc8]\xd5t\xa7\xb30?\xa5\xb1\xba\x11\xcb\xdb0'|b'\xd2\x8b^\xeb\xe92\x17\x14\xcb\xb7\xdc\xee'|1510|42|1468|52|1386|1438|0|12|1438
1743262321.437369|3224334942|1595156|b'\xf8\xdb\xc8\x01\xca%!\xd8\xbe\xbb\x81\x148\x1c\xdf\x86'|b'\xd8-6<\xb6\xbb\xc6\xee\x9d\x93Rk'|1510|42|1468|52|1386|1438|0|13|1438
1743262321.437369|3224334942|1595157|b's\n+\x87:\xccP\x9d\x99\x8aB7\xec\xd0\xc5\x0b'|b'\xc9:\xcaT\xfc\x8b\x17\xcc\xc8\x87:n'|1510|42|1468|52|1386|1438|0|14|1438
1743262321.437505|3461344040|2743795|b'\xb750Q,h\xad\x0b4\xdd\x02\xccw[\xce\xa6'|b'p\xe3\x90\xd6\xcd\x87g\xae)\x17J}'|134|42|92|52|0|52|10|15|52
1743262321.437541|3224334942|1595158|"b'\x9d`\xc1\xa5y|\x82O\xb9\x88\xa2\x11\xdfT\x12\x89'"|b'\x01HXj\xa1\xd8\xd8\xa4\x12\xdb\x1c\xd4'|870|42|828|52|736|788|10|16|788
1743262321.444888|3461344040|2743796|b'\x84S?lr\xc9-#\x91%R\x87\xfe\xab\x96\xd6'|"b'\x0f""""\x7f\xfe\xf8\xf3\xaa\xffPv~'"|358|42|316|52|222|274|12|17|274
1743262321.446457|3224334942|1595159|b'\x16v\xcc\xd6i&\xad+x\x86~\x8b\x80\xe8\x8c\x93'|b'\xbf\xf5DrJ\xcc\xb6\xa9\x05r\xd8V'|374|42|332|52|240|292|10|18|292
1743262321.457553|3461344040|2743797|b'J\r\xe7\x97\x04\x0c\xd4^EVH\x8e*I\xeb\x1d'|b'\x98\x1d\xff\x9b\xc1\x92\x93\x9e\x14\xc8\xc3\x16'|406|42|364|52|281|333|1|19|333
1743262321.458541|3224334942|1595160|b'\xde\xa1\x87\x9a\xa0\xbc\xe3\xcfQ\xb2\x81`\xa7\x98\xbc*'|b'\xdc\xdb\xb2\xad\xfe\xc2\xbb\x16\xa6\xb9\xfd\x11'|422|42|380|52|294|346|4|20|346
1743262321.469833|3461344040|2743798|"b'\x87\x03\xfa""p\x96\xb7\t\xa1\xb3\x06a&0\xf5\x8c'"|b'\xdf\xe3\xef\x82\xbf\xa5\xb8u\x8aR\xa7\x86'|1510|42|1468|52|1386|1438|0|21|1438
1743262321.469935|3461344040|2743799|b'\\8\xc5\x93E\xa7NR\xdd\x8c\x1a`2m\x12\xf7'|b'RC\xe8\xa1\xf6\x10\xa6\xe8\xb6\xcd\x86\x82'|1510|42|1468|52|1386|1438|0|22|1438
1743262321.469958|3461344040|2743800|b'\x00j\xbf\xb9\x16`\x01\x9b\x10\x98\x89\xdf\x83\xcbB\x91'|b'\xd6W\xaa\x888\x89{\xf1\xfd\xbd\xf4P'|1510|42|1468|52|1386|1438|0|23|1438
1743262321.470133|3461344040|2743801|b'c\x1aVJ\xc2?\xe4>\x01\x90\x1e\xf9\xcft\xd9%'|b'J\xe6iG\t\xablm\x9a4\xef\xf5'|502|42|460|52|378|430|0|24|430
1743262321.470320|3224334942|1595161|b'&\x03w\x1d\xc6Oq\xcd\x9d[\x8dt\xac\x0b\xe2\xfe'|"b""m\xf1T\xb9\x0e'$.\xb7\xe8\xc3\x87"""|134|42|92|52|0|52|10|25|52
1743262321.473298|3224334942|1595162|b'\xe6\xfe\xe4\x9aJ7mC\xb2dxjF\xcdU\xb8'|b'\x91\xa1\x07\xf4\xcaD\x8d\x98=\x82\xe0\x9c'|1510|42|1468|52|1386|1438|0|26|1438
1743262321.473298|3224334942|1595163|b'L&\xc3\x8b\x1d\xe6\x1dvS\xe3G\x0e\xbfB\x80e'|b'+\x1a\x85\xf8\x8c\xe4q\xc1\x03 \xd0J'|1510|42|1468|52|1386|1438|0|27|1438
1743262321.473441|3461344040|2743802|b'\xf1\x0c4f\x9f\xb2\x84\xcf\x11\xb6G\x86\x99\x8fo\xb2'|b'\xa0\xbf\xf2%S\xb9;\xe7a*\xf5\x9e'|134|42|92|52|0|52|10|28|52
1743262321.473549|3224334942|1595164|"b'\xb6\x83l|\xcf\x16+[\x0b\xcc\xfc\xb1\x9a\xa4\x83c'"|b'A\x1e\xc5\xc8\x07\x1c\xa5^\x94\\\x044'|1510|42|1468|52|1386|1438|0|29|1438
1743262321.473549|3224334942|1595165|b'\xfc\xe7\x1f\x1b#\x02#\xdf\x87\x976\x12b\x0ew['|b'<\x07\x19\xea{\x99\x82\xcd\xa7\xb8\x83\x14'|1510|42|1468|52|1386|1438|0|30|1438
1743262321.473751|3461344040|2743803|b'\xf9\xcf\x1a\x15\xbf,/i\xaaS\x80_+\xe4`\xad'|b'd\xb3\r\xe4h\x9f>\xbaf[3u'|134|42|92|52|0|52|10|31|52
1743262321.473915|3224334942|1595166|b'\x92\xbd}\xed\x17\xad\r\\\x93\x0c\xda3\xea\x1f\xe7\xda'|b'\xf5j\x05r\xb9@\x0c\xc4\x13~\xcc\xd3'|854|42|812|52|728|780|2|32|780
1743262321.481070|3461344040|2743804|b'_\xfd\xef\xe3\xb9\x01w\x89`,\x8a\xab\xd6\xd1\xaf\x97'|b'ya\x81\xf0\xa9\xa3\xe3\x0f\xf1[g\xc6'|390|42|348|52|251|303|15|33|303
1743262321.482033|3224334942|1595167|b'\xcf\xd3@\xa9\xf6s\xc7!\xba\x0cL\xacK \xf3 '|b'\x8b\xe8\xcc\x9e\x1d\xc9f\x9dB\x89\xa0.'|406|42|364|52|274|326|8|34|326
1743262321.493185|3461344040|2743805|"b'?\xd8L\x0b\xb2_D\x19\x8b\x80|\xe1\xef\xa3\x97\xd5'"|b'\xbd\xf7\n\xa7~g\x8a\xbd\x16V\xbdh'|1510|42|1468|52|1386|1438|0|35|1438
1743262321.493286|3461344040|2743806|b'\xce\xd3\xff~\x13\xeda\x9a\xfd\xf9\x02e\xf5~O\xce'|b'U\xe2\xc8 b\xdan\x8f\xb3\x04\xfcC'|1510|42|1468|52|1386|1438|0|36|1438
1743262321.493476|3461344040|2743807|b'\x0f\xf3\xedd;\xd0\xc4\x11`\x119\xfc\x83n\xe7\xc0'|b'\xc2\x1aw#8\x1c\xff\x80\xb6\xb5l\x15'|1078|42|1036|52|941|993|13|37|993
1743262321.494413|3224334942|1595168|b'\x9b\xabL\x91\x82\x1c$\xaa\xee2\xbe8\xc3\xe0so'|b'B\x97\x8c\x1b9\xc0V\x10H\x05\xb3\xc4'|134|42|92|52|0|52|10|38|52
1743262321.496212|3224334942|1595169|b'\xa1\xe1fzD\xb0\x8fOw\xf9\x05e\xc0\xbfn\xcc'|b'\x1c\n\xd6\xdb`i\xf52\x0ck\x99\xa6'|1510|42|1468|52|1386|1438|0|39|1438
1743262321.496212|3224334942|1595170|b'6]\xeaK\xc5d\xf5\xf7aG\xb3\xd8(\x00Z/'|b'\x8d\xf1\x19\xbf\xbb%\xcd\xad4\xbfW\xcd'|1510|42|1468|52|1386|1438|0|40|1438
1743262321.496434|3224334942|1595171|b'\x10\xd3\xef*F\xa7\xf8\xe6\xc4g\x11\xa6R\xf5\xb7w'|b'Y\xdc\xd3\x10P\xb80\xfd\xc5RP\x96'|1510|42|1468|52|1386|1438|0|41|1438
1743262321.496434|3224334942|1595172|b'^#L\xe1\x1dHC\xbf\xae\x06\xd1\xfe\xe1y\x8c\x1d'|b'\xb8\xb9B\x18#e\xa2;\xac\xe7\xb0\xb2'|1094|42|1052|52|955|1007|15|42|1007
1743262321.496618|3461344040|2743808|b'\x8e\x1c4\xd1\xaa?\xf8Ik3{a\xc0\xca\xdd\xe5'|"b'\x1c\xa33""\xad\xf7 ;\x8d\x81\x1c\x03'"|134|42|92|52|0|52|10|43|52
1743262321.504934|3461344040|2743809|b'\xc6\x11\xd1i\xcf\x1b\x1bL\xc9HF\xf4O\xbe\x99\x86'|b'4\x05\x83l\xd1\xfd\xc9\tb\x02U['|1510|42|1468|52|1386|1438|0|44|1438
1743262321.505074|3461344040|2743810|b'\xfa\x18\xdc%r\x11yL\xed\t\x87\x92\xc5\x9eF\x9d'|b'MY+\x8eE\xbd\xd0\x9f\x9cH\xa9\x0e'|1510|42|1468|52|1386|1438|0|45|1438
1743262321.505099|3461344040|2743811|"b""\x8fA\xaf\xde#\xd6/'3ba\x9f\xd4\x11\xceT"""|b'\xa8\xf6Ys\xff\xd8\t\xa7\x96\x84RE'|1510|42|1468|52|1386|1438|0|46|1438
1743262321.505283|3461344040|2743812|b'\x8ej\x90h\x90w\xcb\xba+\xa4\xb8\x9e^>qE'|b'\xd4\xd8\xab\xf8\xbb\xdf4\x7f\x1e\xb1\x0b\xa4'|854|42|812|52|730|782|0|47|782
1743262321.505748|3224334942|1595173|"b'\xb7\x12\xdc\x16\x0c/\x12\xb2\x82\xb8\xb4""\x0b\x82\xa1\x84'"|b'\xbf^\x89\xc5(\xffj\x05\x9a:\xf3x'|134|42|92|52|0|52|10|48|52
1743262321.507437|3224334942|1595174|b'\x991\xf5hFU\x96\x80\xb0\x88S~\x9aW\xa9\x10'|b'\x964\xf41A\xc3\r\xa5N-\x9d\xe6'|1510|42|1468|52|1386|1438|0|49|1438
1743262321.507437|3224334942|1595175|b'\x0fS\xc4\xda\xcd\r\xa7h\xea\xd2v{\x8c\xc4e\x01'|"b'\x03N\x90=\xe0\x04p\xb8Nsf|'"|1510|42|1468|52|1386|1438|0|50|1438
1743262321.507542|3224334942|1595176|"b'h\x97C[+\x9e\x0b\xa2\xcfv\xe3|{i&6'"|b'\xceH\x84\x85S\xb7\xe0\x07\n[\xd9\xa2'|1510|42|1468|52|1386|1438|0|51|1438
1743262321.507743|3461344040|2743813|b'XZOm\xf1\xdem\x19/\xcf\t\xa6$5\xa3('|b'\xd0=\xa5\x0e\x8e\xde\x98\xcf\xec\x05<\xb0'|134|42|92|52|0|52|10|52|52
1743262321.507893|3224334942|1595177|b'0\xe8\x87\xc3\xaf\xd4\x13?f\xf2\xedh_\xf6}D'|b'\xa4\x03\xcb\x85\xc8\x06n\xd9G\xd4\xd1\xa5'|1510|42|1468|52|1386|1438|0|53|1438
1743262321.507893|3224334942|1595178|b':q\xddn\xdbq>\x19\x8ao=\x06\x81c\xdcz'|b'd\xfc\xad\xe5zC\xb9P\x8c+\x024'|1318|42|1276|52|1193|1245|1|54|1245
1743262321.508058|3461344040|2743814|b'\xee\x99L\xc0c\xe7\xdf\xd3\xae\x93\xd6\xa3\xd3\x1da_'|"b""n\x82H0'\x14Z\xca\x0e\x9e\x16\\"""|134|42|92|52|0|52|10|55|52
1743262321.516059|3461344040|2743815|b'\xd1\xdd\xc3\x96y\xb7\x85\xa4 \xd3[\xe8\xe0[\xdb\xf2'|"b'\xb0IiB|\x96\x96n\x85\x9e\xdc\xae'"|390|42|348|52|259|311|7|56|311
1743262321.517516|3224334942|1595179|b'L\x8b\xf8\xfe(q\x7f\x8eQ\x1c\xb7\xbb\xb3q\xc7}'|b'\xdd\x96\xcd\xbe\x17\xf3\xbe\x10\x9dV\xa4\xb5'|422|42|380|52|286|338|12|57|338
1743262321.528551|3461344040|2743816|b'\xf2\x07\xa9:\xb2\xb9\x94\xf9\x9d\xb0\xd3\x01r\xe8\xdf\x12'|"b""\xc2\xba\xb6\xd0\x10\x197uZ\x93'G"""|390|42|348|52|260|312|6|58|312
1743262321.529854|3224334942|1595180|b'J\xd4%\xcf\x96\xda\x8f\xe0\xe1\xdd\xdfT\xacZ,\xd7'|b'q/\xa5\xd8\x04\xebV\x9f0\xddNC'|390|42|348|52|266|318|0|59|318
1743262321.539843|3461344040|2743817|b'\x8b\xf4\xe5\xfa.\xf4H.L2\xcf0\xcb/\xb2!'|"b""'\xe5ig!\xf6`\xe2\xba\x08\xa8\x7f"""|358|42|316|52|232|284|2|60|284
1743262321.540958|3224334942|1595181|b'w\xaf\xab\xaa0\xda\xf8\x98oH5Oi\xafK='|"b""\x8er'j\x03\x0e\xac\xeb\xd7{\x03\xaa"""|374|42|332|52|241|293|9|61|293
1743262321.551859|3461344040|2743818|b'J\xf0\xd5*\x12s>\xc1<\xae\xf5\x1b\xf5\xea\rI'|b'w3\x91\xa7\x19\xca\xa1\x86 `9\xfb'|406|42|364|52|274|326|8|62|326
1743262321.552731|3224334942|1595182|b'\xb3\xae\\\n\xef\xc8Hwh\x1b\x1e\xfa\x13\xf8\xb8k'|b'8\xd4e\xe6\xbb!N\xac\x80\xd7od'|406|42|364|52|280|332|2|63|332
1743262321.564033|3461344040|2743819|"b'((Y\xf5\x0b\xe0U\xaf_\x80|\xc4\xee\x1a\xc1\x99'"|b'\xce?a\x0b\xe4\xa0\xfa\xc5\xa3\xe1\xa6v'|1510|42|1468|52|1386|1438|0|64|1438
1743262321.564123|3461344040|2743820|b'\xa1\xfc\xc6\xf8\xad\xdb0\xccY\x1a>C\xae\xa3\x9c\xa8'|b'-?\x8e\x10\x01\xd1I\xb5\xc8pC\xc0'|1510|42|1468|52|1386|1438|0|65|1438
1743262321.564339|3461344040|2743821|b'\xdc\x9e{\xa8\x0c\xbe\xf6]Y\xb5%\x88\x16\xa7f\xb6'|b'\x99Fb\xb0\xb85?p\xd2\x86\x04\x15'|278|42|236|52|153|205|1|66|205
1743262321.565085|3224334942|1595183|b'&\x0b\x17da%\xefR/_\xdfc\xa5\x9f\xc6\xed'|b't\xabU\xdd\xa9wu\x19\xde\xeem\x94'|134|42|92|52|0|52|10|67|52
1743262321.566498|3224334942|1595184|"b'?\x0e\xb2\xc4\xe4q8q\x92\xc3""\xfa\x17F\xb4$'"|"b'\xa0U""\xb2\xd9\xc9e/\x9b\x8d\xe8b'"|1510|42|1468|52|1386|1438|0|68|1438
1743262321.566498|3224334942|1595185|b'\xc3ZS\xa8M6L\x0b\xe8\xb0?0.=\xd4^'|b'\xf4t\xd3\x044?\xdb\xc6Z\x7f\xd2\xdc'|1510|42|1468|52|1386|1438|0|69|1438
1743262321.566498|3224334942|1595186|b'\xcc\xaa\x18\xe3HT7\x02/\x8b\xad\xafbC\x15e'|b'\xbc\xb1\x06\xeb\xf2\xff-\x86yh;;'|1414|42|1372|52|1277|1329|13|70|1329
1743262321.566798|3461344040|2743822|b'\xba\x9f\xda6\xfd[3S\x0cG\xa8\xb6\xf9\xa7\x95\xce'|b'\xb3\xbd\xf7\xa0K\x89\x04\x18\xa3m\x8d\x16'|134|42|92|52|0|52|10|71|52
1743262321.574955|3461344040|2743823|"b""\xdb9'4\xe4N\x9f\x10\x00\xbc\xb3\xc5Y\x1c\xdc1"""|b'(\x16\xea\x8f\nN>\x8e_EX:'|1510|42|1468|52|1386|1438|0|72|1438
1743262321.575148|3461344040|2743824|b'v\xa8\xd2L\x7f\x90\ra\x8f \x03\xd0\xf8}\x7f\x80'|b'Bq\x1f\x85\xd1\x8b\xa4\xd6`\xe8\xb8s'|1094|42|1052|52|957|1009|13|73|1009
1743262321.575703|3224334942|1595187|b'\xd6^\xbeLf<0u\x81k@4\xf38F\xa1'|b's\xa4/\xa4\xa0\x80Q\x80\xbf\xa76\xe8'|134|42|92|52|0|52|10|74|52
1743262321.576948|3224334942|1595188|b'\xcf\xcdc\x90\xa3\x19>\xae\xb3\xc0\xa2\xbd\xa2\x97E\xb4'|b'\x94\xe9\xc1U\x98D\xd7,\x04S\xd5!'|1510|42|1468|52|1386|1438|0|75|1438
1743262321.576948|3224334942|1595189|"b'Ko\x17b{""8|\x16\xf2\x04\xf32te2'"|b'\r\xb1\xf2P\x1c<]\xff\xd4\xc7\xde\xbf'|1510|42|1468|52|1386|1438|0|76|1438
1743262321.576948|3224334942|1595190|b'#<\xc8\xe1<\xd7\xf2\x94\xffObv5,\x8cF'|b'\xe9\xceg\xdc\xf6\xdc.\xf6\x96\xab\xd2\x89'|646|42|604|52|518|570|4|77|570
1743262321.577301|3461344040|2743825|b'\xa8\xbc\xab\xa6\x1d\x8b\xe0\xb2?\x9d\xac\xb0+\xff\xbb\xea'|b'\x927\xee,\xab\x18v\x18\x08\x02?\xb1'|134|42|92|52|0|52|10|78|52
1743262321.586163|3461344040|2743826|b'@\nI\x97\x925\x88\xa3D\xb6\xfc\x87\xfc\rY\xb9'|b'\xacQc4\x11\xc3\x05\x8a\xb5\x15.\xa9'|358|42|316|52|231|283|3|79|283
1743262321.588461|3224334942|1595191|b'\xd6\x98^\x10=\xf4\xbf\xf7\x0b\\pc\xce\xca\xbe\x86'|"b'\xd6\x11\x8ex\xfd""\x8f\x0b\xf7~\x96/'"|390|42|348|52|258|310|8|80|310
1743262321.597329|3461344040|2743827|"b""]i7\x80\xa2\x85Q\x19\x0cj%\xb8%k'\xc6"""|b'=\xb5\xae\x8d\xe5\xb0\x85G\xd5\x0f%\xef'|422|42|380|52|285|337|13|81|337
1743262321.598287|3224334942|1595192|b'\x9d\x0f\x84\x134\xa5Z\xf9\x81\xd5\xfb\xc9^uY\xb3'|b'\x16\x1cq`\x7f\xca\x0b\xf6g\xbd\xac\x16'|438|42|396|52|299|351|15|82|351
1743262321.609359|3461344040|2743828|b'Q\xa9:\xfe\xd0\xf4y\xdc\xf0R\x8c&\xccABI'|b'F\x92v\x1f\x90\xdd8b-]\xee0'|358|42|316|52|225|277|9|83|277
1743262321.610172|3224334942|1595193|"b'3)k\xf3\x96\xa37\xfaT$\xdd\x9e\xc5\x04""8'"|b'og*\x84\xab\x9d\xc5\xfa\x02\xc4\xf3\xfe'|358|42|316|52|229|281|5|84|281
1743262321.621283|3461344040|2743829|b'D\x1b \x11,\xd0>`\xdfh\xbd\xaeu\xecQ\x95'|b'o\x1fcJ\x1a^\x89\xb1\x1d\xab\x19\x83'|358|42|316|52|227|279|7|85|279
1743262321.622380|3224334942|1595194|b'\x19\xca\x9a\x81\x93G>\\G\r\x92d\xa9:\x00n'|b'(\x193!\xc2\xfe\x93\x9d\x1e(\xc3q'|358|42|316|52|234|286|0|86|286
1743262321.633255|3461344040|2743830|b'\x82+Y-\x00\xc4\x83\xab\xa8{\xca\x13\xbb\xbaZ\xfb'|b'$8CJd\xf5}\xdf\xa2.\xbe\x02'|358|42|316|52|233|285|1|87|285
1743262321.634243|3224334942|1595195|b'\xaf}r\x1a\xf6`l\xaaM^\xc9\xd6\xab\x0eh7'|b'\x03Jg5\xdf\x94\xf4T\xec\x08\xb1\xc1'|374|42|332|52|236|288|14|88|288
1743262321.645396|3461344040|2743831|"b'\xcdE?y""\xbb\x9f.h\xbdz\xea\x88\xcc-L'"|b'\xc8\x902\xf8p\x9cK\xed\x93\x9b\xf2\xf4'|1510|42|1468|52|1386|1438|0|89|1438
1743262321.645489|3461344040|2743832|b'\xcdoOx]Wvii\xead\xd3y\xe4\xc4\x05'|b'\x94\xa8\xb4\x89+\xd7\x12w%L\xac\xe5'|1510|42|1468|52|1386|1438|0|90|1438
1743262321.645507|3461344040|2743833|b'\xa6CH_\x10\xb5<^\xe2\xcd\xff\xd0\xac\x85\xe6\xb2'|b'\x8e#\x08\xb5\x8f\x14\x89\x1b\xd8\xb2q\xe2'|1510|42|1468|52|1386|1438|0|91|1438
1743262321.645632|3461344040|2743834|"b'\xe3\xfb\xf3\x80\x9d\x87\xec""\xefP\xf3\xb3\x06\xb0+\x85'"|b'r8\x02\xa3\xa5\x8a\xd8\xfd\x88R\xb1\x85'|1062|42|1020|52|928|980|10|92|980
1743262321.646367|3224334942|1595196|"b""\\\xc2\xaf'i@k\xd1\xce\xfa\x87\xb9\xf7\x84\x15\xba"""|b'.8\xe7\xf7\x80\xe6\x19\x89\x13\xc9\xe2\x8d'|134|42|92|52|0|52|10|93|52
1743262321.648222|3224334942|1595197|b'E,\xc7\x19\x8aE\xb3,?\x05\xa3x\x19\xe6\xb8\xcc'|b'\xd7\xb1\xa0\xdb\xa7q\xa6+j\xb4\xceS'|1510|42|1468|52|1386|1438|0|94|1438
1743262321.648223|3224334942|1595198|b'd#~i\xc3\xa4\xed\xd8g\xfcn\xaf-\x02]D'|b'J\xdd\x80F\xa6\x00:V\x99\x02\xda4'|1510|42|1468|52|1386|1438|0|95|1438
1743262321.648223|3224334942|1595199|b'\x01\xa9\xb2?\x08\x1ek\xf1\xee\xb0\xd1\xe4\xe1t\x8a\xc8'|b'%\xbb\xc9\x1e<\xeb\x1b(\xd4\x13\xc3a'|1510|42|1468|52|1386|1438|0|96|1438
1743262321.648433|3224334942|1595200|b'(\x9d\x9f\xcf\xe1\xfd6\x9e\xeeY\x94=\\3iR'|b'8L\xadW\x07Y\x04\x969\x8c\x8cb'|1510|42|1468|52|1386|1438|0|97|1438
1743262321.648433|3224334942|1595201|"b""\x01'\xfa\x7f\xe0\xda\xda \xcc\xe6L\xe22\xd9&\xd6"""|b'\x85~\x0b\x9el\xd3x\x86\x0cet9'|1510|42|1468|52|1386|1438|0|98|1438
1743262321.648433|3224334942|1595202|b'B\xffm\xf4K=A\xc8p_\x85\x12\x18\xab\x94\xe8'|b'\xfc\x93>\x82N]d8\xa2\xfd\xfa\r'|214|42|172|52|89|141|1|99|141
1743262321.648643|3461344040|2743835|b'X\x84v\x87\xbc\xf4\xf5\xf6\x84\x08\xad\xf3\x0bW\xd6_'|b'\xa1\x0f.\x97F\x82]\xb9\xf1\x0c\xb03'|134|42|92|52|0|52|10|100|52
1743262321.656555|3461344040|2743836|b'\xc4\xcd\xear\x02h\xdbZ\xf7H\x10\x1ab\xde;\xee'|b'\xb0\xe1\xb4{\x85/\xd2\xa6\xe5g\x15h'|374|42|332|52|235|287|15|101|287
1743262321.657411|3224334942|1595203|b'\x1fn\xe9E\xbc\x8dwu`\xe9\xe6\xdeLW\x93\xe2'|b'9w\x12V\x03\xf5\x15\x97i\x81\x1b\xfb'|390|42|348|52|259|311|7|102|311
1743262321.668371|3461344040|2743837|b'\xf7A\xb0\xd1By\xfd\xf7\xe6cQ\x8f\xd3\xb2\x1f:'|b'\xb3\xc2\xb0:\xe6t\xb9\xacaW\xd4c'|406|42|364|52|267|319|15|103|319
1743262321.670100|3224334942|1595204|b'\xa4ed\x8d\xb9\x0f7\xf0\xfe\xaaV\x1cy\xaa\x9d\xef'|"b'|f\x1c\xe5\xc2\x01_\x8c+\xeb\x1d\x0c'"|406|42|364|52|272|324|10|104|324
1743262321.678929|3461344040|2743838|b'\xfe\xe2-\xf8\x90\x93d\xc4=\x90\xfa\x972:k\xd3'|"b""\x04W\xf1\xb9W\xec7\x17sC'\x07"""|406|42|364|52|279|331|3|105|331
1743262321.679994|3224334942|1595205|b'>p\xcc\x88+\xf6\xb2\xc8\xfa\x8aq\xfb\xfc\x9d\\ '|b'\xdc+h)\x9f\x7fx\xef\x16s[\x94'|422|42|380|52|291|343|7|106|343
1743262321.691417|3461344040|2743839|"b""\x82\x8eA@\xf9\xfc'\xe2\x05,\xbb{\xd87hA"""|b'\xf3\xad\x86\x8f8\x11\x8ff\xbf\xf4\x9d\xd2'|342|42|300|52|216|268|2|107|268
1743262321.692627|3224334942|1595206|b'\xaa\xd5\xae\xcc\xa7\xfb\xc2E\x05\xf7\xefS\x96v\xe2}'|"b""\x12'\xed\xf0\xee\xb0L\xcfq\xa6;\xb3"""|358|42|316|52|222|274|12|108|274
1743262321.703788|3461344040|2743840|"b'\x0c\xcd\x8d?pt\xbcH\xe7g\xac\x01""\xcc!\xa1'"|"b'Q<\xcc|U\xad\x88\xe3\x9a\xa5\xabM'"|1510|42|1468|52|1386|1438|0|109|1438
1743262321.703950|3461344040|2743841|b's\xac\x87\xc1\x8e\x9e\xe5\x05\x05\xf4O\x1b\xd4WJ\x89'|b'\rW\xc2\xf3\xeal:\xe9-\x88 \xdb'|806|42|764|52|679|731|3|110|731
1743262321.704330|3224334942|1595207|b'$\x96R\xd4\xf9~\x9b\xd5\xa2bj\xa7/\xb9H\x95'|"b'\x9c\x97\xaa\xc9\xcc|\x85\xbc\x1c%q_'"|134|42|92|52|0|52|10|111|52
1743262321.705242|3224334942|1595208|b'\r\x96`\x10\xb2\xc0-\xb6\x0b\xc1\x99\xff\xc8\xfaW\xe6'|b'\xfb~q,\x13)duoj\xbf\x16'|1510|42|1468|52|1386|1438|0|112|1438
1743262321.705243|3224334942|1595209|b'\x1f,\xec\x80r\xb7\xf3\xff\xa3\xddO\xb6j\xc6\x07='|b'\xe0$9\xb5E\xbe\xff\x14[\xf6\x9a\x8f'|1510|42|1468|52|1386|1438|0|113|1438
1743262321.705344|3224334942|1595210|b'\xbaS\x1f\xfa\x81\xa8_\x9d\x11\xed\xa9\x91z:\xbe\xd1'|b'\xeeq\x84&ne\x05\x08q\xe6\xd0\x12'|262|42|220|52|127|179|11|114|179
1743262321.705467|3461344040|2743842|b'\x0e\xe0\xad\xc3\xa0\xaf\x12\x9eG\x80\xce\x82\x0c\x17H['|b'2\x0c\x96WD\x15\x18\x88\xe0\xd1\xd63'|134|42|92|52|0|52|10|115|52
